 60.000000	0.00000000	0.00000000
 60.000000	0.00400200	0.00000000
 60.000000	0.00800400	0.00000000
 60.000000	0.01200600	0.00000000
 60.000000	0.01600800	0.00000000
 60.000000	0.02001001	0.00000000
 60.000000	0.02401201	0.00000000
 60.000000	0.02801401	0.00000000
 60.000000	0.03201601	0.00000000
 60.000000	0.03601801	0.00000000
 60.000000	0.04002001	0.00000000
 60.000000	0.04402201	0.00000000
 60.000000	0.04802401	0.00000000
 60.000000	0.05202601	0.00000000
 60.000000	0.05602801	0.00000000
 60.000000	0.06003002	0.00000000
 60.000000	0.06403202	0.00000000
 60.000000	0.06803402	0.00000000
 60.000000	0.07203602	0.00000000
 60.000000	0.07603802	0.00000000
 60.000000	0.08004002	0.00000000
 60.000000	0.08404202	0.00000000
 60.000000	0.08804402	0.00000000
 60.000000	0.09204602	0.00000000
 60.000000	0.09604802	0.00000000
 60.000000	0.10005003	0.00000000
 60.000000	0.10405203	0.00000000
 60.000000	0.10805403	0.00000000
 60.000000	0.11205603	0.00000000
 60.000000	0.11605803	0.00000000
 60.000000	0.12006003	0.00000000
 60.000000	0.12406203	0.00000000
 60.000000	0.12806403	0.00000000
 60.000000	0.13206603	0.00000000
 60.000000	0.13606803	0.00000000
 60.000000	0.14007004	0.00000000
 60.000000	0.14407204	0.00000000
 60.000000	0.14807404	0.00000000
 60.000000	0.15207604	0.00000000
 60.000000	0.15607804	0.00000000
 60.000000	0.16008004	0.00000000
 60.000000	0.16408204	0.00000000
 60.000000	0.16808404	0.00000000
 60.000000	0.17208604	0.00000000
 60.000000	0.17608804	0.00000000
 60.000000	0.18009005	0.00000000
 60.000000	0.18409205	0.00000000
 60.000000	0.18809405	0.00000000
 60.000000	0.19209605	0.00000000
 60.000000	0.19609805	0.00000000
 60.000000	0.20010005	0.00000000
 60.000000	0.20410205	0.00000000
 60.000000	0.20810405	0.00000000
 60.000000	0.21210605	0.00000000
 60.000000	0.21610805	0.00000000
 60.000000	0.22011006	0.00000000
 60.000000	0.22411206	0.00000000
 60.000000	0.22811406	0.00000000
 60.000000	0.23211606	0.00000000
 60.000000	0.23611806	0.00000000
 60.000000	0.24012006	0.00000000
 60.000000	0.24412206	0.00000000
 60.000000	0.24812406	0.00000000
 60.000000	0.25212606	0.00000000
 60.000000	0.25612806	0.00000000
 60.000000	0.26013007	0.00000000
 60.000000	0.26413207	0.00000000
 60.000000	0.26813407	0.00000000
 60.000000	0.27213607	0.00000000
 60.000000	0.27613807	0.00000000
 60.000000	0.28014007	0.00000000
 60.000000	0.28414207	0.00000000
 60.000000	0.28814407	0.00000000
 60.000000	0.29214607	0.00000000
 60.000000	0.29614807	0.00000000
 60.000000	0.30015008	0.00000000
 60.000000	0.30415208	0.00000000
 60.000000	0.30815408	0.00000000
 60.000000	0.31215608	0.00000000
 60.000000	0.31615808	0.00000000
 60.000000	0.32016008	0.00000000
 60.000000	0.32416208	0.00000000
 60.000000	0.32816408	0.00000000
 60.000000	0.33216608	0.00000000
 60.000000	0.33616808	0.00000000
 60.000000	0.34017009	0.00000000
 60.000000	0.34417209	0.00000000
 60.000000	0.34817409	0.00000000
 60.000000	0.35217609	0.00000000
 60.000000	0.35617809	0.00000000
 60.000000	0.36018009	0.00000000
 60.000000	0.36418209	0.00000000
 60.000000	0.36818409	0.00000000
 60.000000	0.37218609	0.00000000
 60.000000	0.37618809	0.00000000
 60.000000	0.38019010	0.00000000
 60.000000	0.38419210	0.00000000
 60.000000	0.38819410	0.00000000
 60.000000	0.39219610	0.00000000
 60.000000	0.39619810	0.00000000
 60.000000	0.40020010	0.00000000
 60.000000	0.40420210	0.00000000
 60.000000	0.40820410	0.00000000
 60.000000	0.41220610	0.00000000
 60.000000	0.41620810	0.00000000
 60.000000	0.42021011	0.00000000
 60.000000	0.42421211	0.00000000
 60.000000	0.42821411	0.00000000
 60.000000	0.43221611	0.00000000
 60.000000	0.43621811	0.00000000
 60.000000	0.44022011	0.00000000
 60.000000	0.44422211	0.00000000
 60.000000	0.44822411	0.00000000
 60.000000	0.45222611	0.00000000
 60.000000	0.45622811	0.00000000
 60.000000	0.46023012	0.00000000
 60.000000	0.46423212	0.00000000
 60.000000	0.46823412	0.00000000
 60.000000	0.47223612	0.00000000
 60.000000	0.47623812	0.00000000
 60.000000	0.48024012	0.00000000
 60.000000	0.48424212	0.00000000
 60.000000	0.48824412	0.00000000
 60.000000	0.49224612	0.00000000
 60.000000	0.49624812	0.00000000
 60.000000	0.50025013	0.00000000
 60.000000	0.50425213	0.00000000
 60.000000	0.50825413	0.00000000
 60.000000	0.51225613	0.00000000
 60.000000	0.51625813	0.00000000
 60.000000	0.52026013	0.00000000
 60.000000	0.52426213	0.00000000
 60.000000	0.52826413	0.00000000
 60.000000	0.53226613	0.00000000
 60.000000	0.53626813	0.00000000
 60.000000	0.54027014	0.00000000
 60.000000	0.54427214	0.00000000
 60.000000	0.54827414	0.00000000
 60.000000	0.55227614	0.00000000
 60.000000	0.55627814	0.00000000
 60.000000	0.56028014	0.00000000
 60.000000	0.56428214	0.00000000
 60.000000	0.56828414	0.00000000
 60.000000	0.57228614	0.00000000
 60.000000	0.57628814	0.00000000
 60.000000	0.58029015	0.00000000
 60.000000	0.58429215	0.00000000
 60.000000	0.58829415	0.00000000
 60.000000	0.59229615	0.00000000
 60.000000	0.59629815	0.00000000
 60.000000	0.60030015	0.00000000
 60.000000	0.60430215	0.00000000
 60.000000	0.60830415	0.00000000
 60.000000	0.61230615	0.00000000
 60.000000	0.61630815	0.00000000
 60.000000	0.62031016	0.00000000
 60.000000	0.62431216	0.00000000
 60.000000	0.62831416	0.00000000
 60.000000	0.63231616	0.00000000
 60.000000	0.63631816	0.00000000
 60.000000	0.64032016	0.00000000
 60.000000	0.64432216	0.00000000
 60.000000	0.64832416	0.00000000
 60.000000	0.65232616	0.00000000
 60.000000	0.65632816	0.00000000
 60.000000	0.66033017	0.00000000
 60.000000	0.66433217	0.00000000
 60.000000	0.66833417	0.00000000
 60.000000	0.67233617	0.00000000
 60.000000	0.67633817	0.00000000
 60.000000	0.68034017	0.00000000
 60.000000	0.68434217	0.00000000
 60.000000	0.68834417	0.00000000
 60.000000	0.69234617	0.00000000
 60.000000	0.69634817	0.00000000
