 &plot nbnd=  80, nks=    31 /
            0.000000  0.000000  0.000000
    1.338    1.338    1.432    1.460    1.476    1.511    1.552    1.612    1.614    1.723
            0.133333  0.000000  0.000000
  -22.442  -22.309  -22.108  -21.836  -21.492  -21.079  -20.598  -20.051  -19.444  -18.788
  -18.108  -17.508  -15.932  -15.213  -14.354  -13.439  -12.503  -11.581  -10.869  -10.728
  -10.724  -10.499  -10.455  -10.304  -10.254  -10.071   -9.920   -9.877   -9.757   -9.398
   -9.363   -9.311   -8.894   -8.816   -8.769   -8.354   -8.246   -8.244   -7.781   -7.757
   -7.753   -7.491   -7.345   -7.108   -7.086   -6.964   -6.448   -5.832   -5.374   -1.449
   -0.901   -0.149    0.446    0.478    0.530    0.664    0.683    0.874    0.926    1.034
    1.141    1.159    1.195    1.234    1.250    1.285    1.315    1.318    1.355    1.378
    1.440    1.441    1.534    1.555    1.577    1.611    1.650    1.654    1.715    1.824
            0.150000  0.000000  0.000000
  -22.358  -22.226  -22.024  -21.753  -21.410  -20.997  -20.516  -19.970  -19.365  -18.710
  -18.033  -17.435  -15.867  -15.153  -14.302  -13.399  -12.484  -11.596  -11.148  -11.003
  -10.854  -10.711  -10.510  -10.355  -10.204  -10.110  -10.076   -9.972   -9.659   -9.589
   -9.504   -9.266   -9.005   -8.945   -8.797   -8.464   -8.386   -8.258   -8.019   -7.883
   -7.726   -7.659   -7.448   -7.211   -7.119   -7.014   -6.353   -5.735   -5.274   -1.493
   -0.943   -0.193    0.556    0.582    0.635    0.645    0.774    0.987    1.041    1.150
    1.238    1.272    1.310    1.335    1.358    1.402    1.424    1.432    1.472    1.495
    1.556    1.558    1.649    1.650    1.663    1.705    1.725    1.770    1.832    1.938
            0.166667  0.000000  0.000000
  -22.265  -22.133  -21.931  -21.660  -21.317  -20.905  -20.425  -19.880  -19.276  -18.623
  -17.948  -17.353  -15.796  -15.088  -14.248  -13.361  -12.474  -11.638  -11.441  -11.288
  -11.100  -10.861  -10.772  -10.338  -10.263  -10.244  -10.094   -9.862   -9.794   -9.691
   -9.549   -9.229   -9.158   -9.096   -8.706   -8.690   -8.515   -8.256   -8.153   -8.079
   -7.893   -7.554   -7.553   -7.348   -7.289   -6.910   -6.249   -5.628   -5.162   -1.548
   -0.997   -0.250    0.587    0.676    0.696    0.753    0.897    1.113    1.170    1.279
    1.314    1.397    1.439    1.451    1.470    1.532    1.536    1.563    1.603    1.625
    1.680    1.686    1.688    1.777    1.784    1.830    1.852    1.900    1.962    2.066
            0.183333  0.000000  0.000000
  -22.161  -22.030  -21.829  -21.557  -21.215  -20.804  -20.325  -19.781  -19.178  -18.527
  -17.855  -17.263  -15.720  -15.019  -14.193  -13.330  -12.482  -11.742  -11.731  -11.567
  -11.376  -11.033  -11.030  -10.565  -10.457  -10.122  -10.021   -9.972   -9.857   -9.741
   -9.469   -9.429   -9.240   -9.038   -8.935   -8.697   -8.572   -8.431   -8.349   -8.036
   -7.991   -7.664   -7.498   -7.472   -7.439   -6.796   -6.134   -5.510   -5.040   -1.615
   -1.064   -0.322    0.509    0.806    0.821    0.886    1.033    1.252    1.313    1.315
    1.423    1.536    1.579    1.581    1.587    1.666    1.676    1.707    1.747    1.768
    1.769    1.829    1.832    1.912    1.920    1.973    1.992    2.043    2.106    2.208
            0.200000  0.000000  0.000000
  -22.049  -21.917  -21.716  -21.445  -21.104  -20.693  -20.215  -19.672  -19.071  -18.422
  -17.753  -17.164  -15.641  -14.950  -14.142  -13.312  -12.524  -12.047  -11.932  -11.792
  -11.654  -11.281  -11.228  -10.796  -10.645  -10.253  -10.028   -9.988   -9.838   -9.679
   -9.608   -9.444   -9.298   -9.086   -8.959   -8.909   -8.639   -8.523   -8.444   -8.076
   -7.910   -7.783   -7.669   -7.657   -7.315   -6.673   -6.011   -5.383   -4.906   -1.697
   -1.145   -0.410    0.410    0.944    0.955    1.033    1.183    1.235    1.404    1.470
    1.579    1.688    1.713    1.727    1.737    1.816    1.834    1.865    1.904    1.905
    1.926    1.986    1.989    2.022    2.075    2.130    2.145    2.200    2.221    2.263
            0.216667  0.000000  0.000000
  -21.926  -21.795  -21.594  -21.324  -20.983  -20.573  -20.096  -19.555  -18.956  -18.309
  -17.643  -17.057  -15.562  -14.883  -14.101  -13.319  -12.616  -12.349  -12.208  -11.987
  -11.924  -11.522  -11.433  -11.020  -10.844  -10.444  -10.257   -9.843   -9.806   -9.716
   -9.694   -9.465   -9.252   -9.163   -9.156   -8.935   -8.768   -8.585   -8.306   -8.161
   -7.910   -7.875   -7.830   -7.774   -7.181   -6.540   -5.878   -5.246   -4.761   -1.793
   -1.241   -0.514    0.290    1.090    1.099    1.106    1.195    1.346    1.569    1.641
    1.750    1.802    1.853    1.886    1.907    1.982    2.006    2.033    2.036    2.063
    2.077    2.099    2.156    2.160    2.245    2.296    2.300    2.311    2.371    2.434
            0.233333  0.000000  0.000000
  -21.794  -21.663  -21.463  -21.193  -20.852  -20.443  -19.967  -19.428  -18.831  -18.187
  -17.524  -16.941  -15.486  -14.825  -14.081  -13.369  -12.772  -12.639  -12.487  -12.200
  -12.178  -11.744  -11.655  -11.199  -11.091  -10.553  -10.539  -10.015   -9.865   -9.688
   -9.550   -9.539   -9.311   -9.283   -9.160   -9.003   -8.639   -8.618   -8.251   -8.158
   -8.093   -8.046   -8.012   -7.629   -7.038   -6.400   -5.737   -5.101   -4.606   -1.907
   -1.352   -0.635    0.149    0.945    1.242    1.251    1.372    1.524    1.706    1.747
    1.826    1.934    2.031    2.057    2.090    2.131    2.160    2.191    2.222    2.234
    2.263    2.283    2.340    2.345    2.428    2.457    2.476    2.491    2.527    2.555
            0.250000  0.000000  0.000000
  -21.653  -21.521  -21.322  -21.052  -20.712  -20.304  -19.830  -19.292  -18.698  -18.057
  -17.398  -16.818  -15.419  -14.783  -14.096  -13.478  -12.994  -12.900  -12.749  -12.435
  -12.405  -11.920  -11.911  -11.376  -11.303  -10.840  -10.605  -10.313   -9.952   -9.790
   -9.574   -9.521   -9.373   -9.201   -9.146   -8.841   -8.690   -8.458   -8.346   -8.318
   -8.203   -8.188   -8.001   -7.475   -6.888   -6.252   -5.590   -4.948   -4.441   -2.037
   -1.479   -0.773   -0.012    0.758    1.402    1.410    1.507    1.564    1.715    1.938
    2.025    2.131    2.163    2.222    2.287    2.301    2.305    2.383    2.390    2.421
    2.462    2.479    2.482    2.537    2.543    2.625    2.637    2.682    2.684    2.753
            0.266667  0.000000  0.000000
  -21.502  -21.371  -21.171  -20.902  -20.563  -20.156  -19.683  -19.148  -18.556  -17.919
  -17.264  -16.686  -15.370  -14.773  -14.166  -13.651  -13.246  -13.143  -12.982  -12.693
  -12.586  -12.194  -12.031  -11.673  -11.365  -11.124  -10.725  -10.507  -10.221   -9.883
   -9.831   -9.344   -9.220   -9.197   -8.972   -8.744   -8.668   -8.552   -8.452   -8.396
   -8.340   -8.288   -7.834   -7.312   -6.730   -6.098   -5.437   -4.790   -4.267   -2.183
   -1.621   -0.926   -0.189    0.550    1.274    1.568    1.577    1.770    1.920    1.964
    2.142    2.238    2.342    2.426    2.469    2.482    2.497    2.580    2.603    2.634
    2.664    2.672    2.675    2.693    2.748    2.754    2.835    2.886    2.887    2.890
            0.283333  0.000000  0.000000
  -21.341  -21.210  -21.011  -20.743  -20.405  -19.999  -19.528  -18.994  -18.406  -17.773
  -17.123  -16.547  -15.353  -14.812  -14.303  -13.875  -13.498  -13.376  -13.179  -12.962
  -12.719  -12.471  -12.135  -11.912  -11.552  -11.241  -11.012  -10.532  -10.515  -10.194
   -9.821   -9.234   -9.156   -9.010   -8.801   -8.791   -8.787   -8.618   -8.543   -8.498
   -8.486   -8.109   -7.660   -7.143   -6.566   -5.939   -5.281   -4.629   -4.086   -2.345
   -1.773   -1.091   -0.381    0.327    1.020    1.691    1.741    1.749    1.990    2.138
    2.323    2.360    2.464    2.567    2.644    2.689    2.720    2.751    2.794    2.830
    2.860    2.861    2.902    2.917    2.972    2.978    2.979    3.059    3.089    3.105
            0.300000  0.000000  0.000000
  -21.171  -21.041  -20.842  -20.575  -20.238  -19.833  -19.363  -18.833  -18.248  -17.620
  -16.976  -16.401  -15.385  -14.914  -14.500  -14.134  -13.768  -13.554  -13.384  -13.165
  -12.910  -12.624  -12.389  -11.955  -11.855  -11.327  -11.217  -10.844  -10.530  -10.451
   -9.800   -9.247   -9.036   -8.959   -8.864   -8.828   -8.814   -8.664   -8.655   -8.593
   -8.295   -7.922   -7.477   -6.967   -6.397   -5.778   -5.125   -4.468   -3.899   -2.519
   -1.933   -1.265   -0.584    0.091    0.753    1.398    1.919    1.927    2.020    2.224
    2.370    2.591    2.595    2.705    2.805    2.874    2.942    2.956    2.957    3.045
    3.071    3.101    3.110    3.133    3.142    3.205    3.209    3.217    3.298    3.335
            0.316667  0.000000  0.000000
  -20.992  -20.862  -20.664  -20.397  -20.061  -19.658  -19.191  -18.663  -18.083  -17.462
  -16.826  -16.249  -15.478  -15.078  -14.741  -14.415  -14.062  -13.664  -13.651  -13.228
  -13.202  -12.698  -12.623  -12.170  -11.913  -11.638  -11.212  -11.101  -10.823  -10.416
   -9.774   -9.285   -9.263   -9.045   -8.941   -8.820   -8.776   -8.751   -8.608   -8.389
   -8.095   -7.727   -7.289   -6.786   -6.226   -5.617   -4.973   -4.316   -3.710   -2.700
   -2.092   -1.440   -0.792   -0.152    0.477    1.096    1.699    2.102    2.110    2.268
    2.471    2.616    2.778    2.835    2.959    3.055    3.118    3.150    3.207    3.227
    3.236    3.310    3.325    3.355    3.388    3.396    3.406    3.459    3.467    3.497
            0.333333  0.000000  0.000000
  -20.804  -20.674  -20.477  -20.211  -19.876  -19.475  -19.010  -18.486  -17.911  -17.300
  -16.678  -16.096  -15.626  -15.282  -15.005  -14.708  -14.367  -13.973  -13.677  -13.508
  -13.215  -13.003  -12.598  -12.450  -11.997  -11.789  -11.489  -11.129  -11.058  -10.357
   -9.746   -9.537   -9.289   -9.260   -9.061   -8.947   -8.898   -8.534   -8.392   -8.177
   -7.887   -7.524   -7.094   -6.602   -6.054   -5.461   -4.833   -4.184   -3.529   -2.879
   -2.235   -1.609   -0.999   -0.398    0.198    0.790    1.372    1.928    2.289    2.297
    2.432    2.731    2.844    2.875    3.092    3.113    3.227    3.319    3.376    3.453
    3.471    3.495    3.564    3.593    3.623    3.649    3.663    3.686    3.722    3.729
            0.350000  0.000000  0.000000
  -20.607  -20.478  -20.281  -20.015  -19.682  -19.283  -18.821  -18.302  -17.736  -17.139
  -16.548  -15.960  -15.805  -15.489  -15.277  -15.005  -14.677  -14.288  -13.853  -13.602
  -13.369  -13.090  -12.838  -12.430  -12.298  -11.797  -11.703  -11.431  -10.970  -10.292
   -9.790   -9.719   -9.495   -9.305   -9.228   -9.038   -9.022   -8.307   -8.168   -7.956
   -7.671   -7.316   -6.896   -6.417   -5.886   -5.315   -4.714   -4.098   -3.371   -3.036
   -2.339   -1.759   -1.197   -0.640   -0.080    0.484    1.044    1.585    2.078    2.479
    2.482    2.488    2.743    3.005    3.148    3.363    3.509    3.594    3.647    3.727
    3.747    3.768    3.841    3.875    3.904    3.929    3.943    3.964    3.998    4.002
            0.366667  0.000000  0.000000
  -20.401  -20.272  -20.076  -19.812  -19.480  -19.083  -18.625  -18.113  -17.559  -16.991
  -16.488  -15.958  -15.933  -15.584  -15.535  -15.295  -14.984  -14.602  -14.165  -13.677
  -13.513  -13.147  -12.988  -12.606  -12.318  -12.098  -11.738  -11.582  -10.872  -10.223
  -10.045   -9.723   -9.693   -9.410   -9.343   -9.145   -9.118   -8.072   -7.936   -7.728
   -7.449   -7.104   -6.696   -6.234   -5.727   -5.187   -4.632   -4.090   -3.263   -3.147
   -2.364   -1.872   -1.376   -0.870   -0.351    0.181    0.718    1.242    1.723    2.118
    2.372    2.672    2.680    3.292    3.434    3.646    3.805    3.880    3.932    4.015
    4.034    4.057    4.133    4.171    4.198    4.223    4.231    4.257    4.279    4.285
            0.383333  0.000000  0.000000
  -20.187  -20.058  -19.862  -19.600  -19.270  -18.876  -18.423  -17.921  -17.388  -16.885
  -16.587  -16.068  -16.035  -15.712  -15.618  -15.434  -15.283  -14.910  -14.477  -13.989
  -13.475  -13.367  -12.941  -12.824  -12.414  -12.167  -12.030  -11.459  -10.768  -10.300
  -10.153   -9.952   -9.678   -9.591   -9.410   -9.244   -9.201   -7.829   -7.695   -7.493
   -7.222   -6.888   -6.497   -6.057   -5.582   -5.089   -4.605   -4.182   -3.222   -3.198
   -2.284   -1.928   -1.521   -1.081   -0.610   -0.113    0.398    0.904    1.371    1.756
    2.003    2.866    2.874    3.592    3.732    3.942    4.114    4.175    4.228    4.316
    4.325    4.360    4.438    4.474    4.478    4.481    4.531    4.538    4.563    4.563
            0.400000  0.000000  0.000000
  -19.963  -19.835  -19.641  -19.379  -19.052  -18.662  -18.217  -17.731  -17.243  -16.889
  -16.807  -16.179  -16.166  -15.850  -15.717  -15.537  -15.302  -15.186  -14.783  -14.297
  -13.771  -13.227  -13.224  -12.707  -12.686  -12.319  -12.021  -11.325  -10.660  -10.554
  -10.184  -10.081   -9.801   -9.643   -9.519   -9.311   -9.284   -7.577   -7.447   -7.251
   -6.991   -6.672   -6.302   -5.892   -5.461   -5.032   -4.644   -4.358   -3.224   -3.213
   -2.116   -1.909   -1.619   -1.262   -0.849   -0.394    0.088    0.571    1.023    1.398
    1.637    3.060    3.068    3.905    4.044    4.248    4.433    4.438    4.486    4.490
    4.577    4.630    4.653    4.676    4.757    4.800    4.834    4.841    4.852    4.884
            0.416667  0.000000  0.000000
  -19.732  -19.604  -19.411  -19.151  -18.827  -18.444  -18.010  -17.554  -17.168  -17.070
  -17.036  -16.317  -16.260  -15.946  -15.890  -15.515  -15.490  -15.079  -15.069  -14.597
  -14.071  -13.522  -13.059  -12.990  -12.609  -12.512  -11.862  -11.185  -10.806  -10.549
  -10.413  -10.013   -9.992   -9.652   -9.638   -9.368   -9.355   -7.319   -7.194   -7.006
   -6.758   -6.458   -6.115   -5.746   -5.374   -5.030   -4.753   -4.583   -3.234   -3.224
   -1.895   -1.816   -1.654   -1.398   -1.059   -0.655   -0.209    0.249    0.683    1.044
    1.276    3.252    3.261    4.230    4.367    4.440    4.457    4.575    4.729    4.762
    4.844    4.865    4.955    4.961    5.005    5.035    5.088    5.142    5.172    5.191
            0.433333  0.000000  0.000000
  -19.492  -19.366  -19.174  -18.917  -18.597  -18.222  -17.809  -17.420  -17.347  -17.267
  -17.228  -16.421  -16.363  -16.105  -15.895  -15.732  -15.417  -15.257  -14.921  -14.833
  -14.364  -13.813  -13.285  -12.884  -12.863  -12.335  -11.695  -11.055  -11.039  -10.642
  -10.436  -10.187   -9.951   -9.792   -9.651   -9.434   -9.400   -7.054   -6.934   -6.757
   -6.526   -6.250   -5.944   -5.628   -5.332   -5.087   -4.919   -4.836   -3.245   -3.235
   -1.667   -1.661   -1.603   -1.472   -1.226   -0.888   -0.488   -0.061    0.351    0.698
    0.920    3.440    3.449    4.385    4.472    4.569    4.649    4.734    4.863    4.944
    5.132    5.148    5.183    5.249    5.290    5.345    5.370    5.431    5.493    5.495
            0.450000  0.000000  0.000000
  -19.245  -19.119  -18.929  -18.675  -18.362  -18.002  -17.635  -17.626  -17.528  -17.409
  -17.387  -16.506  -16.458  -16.117  -16.086  -15.665  -15.616  -15.179  -15.075  -14.647
  -14.640  -14.096  -13.563  -13.156  -12.664  -12.145  -11.520  -11.301  -10.891  -10.868
  -10.390  -10.315   -9.971   -9.860   -9.696   -9.475   -9.442   -6.783   -6.671   -6.506
   -6.296   -6.053   -5.794   -5.548   -5.342   -5.201   -5.126   -5.103   -3.255   -3.245
   -1.547   -1.543   -1.416   -1.387   -1.304   -1.077   -0.739   -0.353    0.031    0.359
    0.570    3.620    3.631    4.336    4.500    4.551    4.900    4.938    5.057    5.058
    5.291    5.458    5.495    5.518    5.610    5.635    5.697    5.714    5.787    5.822
            0.466667  0.000000  0.000000
  -18.990  -18.866  -18.678  -18.429  -18.127  -17.909  -17.804  -17.789  -17.646  -17.521
  -17.496  -16.586  -16.490  -16.268  -16.017  -15.862  -15.503  -15.354  -14.956  -14.820
  -14.429  -14.356  -13.834  -13.421  -12.455  -11.946  -11.544  -11.340  -11.093  -10.737
  -10.581  -10.207  -10.114   -9.814   -9.774   -9.493   -9.480   -6.507   -6.404   -6.257
   -6.075   -5.874   -5.677   -5.515   -5.410   -5.385   -5.362   -5.352   -3.263   -3.252
   -1.490   -1.485   -1.318   -1.286   -1.128   -1.073   -0.936   -0.619   -0.273    0.031
    0.228    3.786    3.798    4.304    4.404    4.578    4.770    5.150    5.284    5.331
    5.454    5.635    5.748    5.872    5.980    5.986    6.050    6.058    6.060    6.122
            0.483333  0.000000  0.000000
  -18.729  -18.606  -18.422  -18.187  -18.181  -18.070  -17.909  -17.889  -17.700  -17.623
  -17.541  -16.597  -16.576  -16.202  -16.192  -15.729  -15.708  -15.201  -15.154  -14.641
  -14.604  -14.174  -14.096  -13.679  -12.238  -11.781  -11.741  -11.313  -11.155  -10.775
  -10.583  -10.268  -10.098   -9.866   -9.773   -9.516   -9.494   -6.228   -6.137   -6.013
   -5.867   -5.721   -5.664   -5.612   -5.603   -5.561   -5.531   -5.518   -3.268   -3.257
   -1.466   -1.454   -1.278   -1.232   -1.040   -0.953   -0.802   -0.753   -0.549   -0.283
   -0.105    3.925    3.935    4.282    4.301    4.618    4.647    5.211    5.251    5.657
    5.802    5.952    5.971    6.013    6.264    6.333    6.338    6.368    6.424    6.437
            0.500000  0.000000  0.000000
  -18.463  -18.459  -18.343  -18.338  -18.167  -18.156  -17.944  -17.923  -17.704  -17.672
  -17.554  -16.644  -16.534  -16.324  -16.059  -15.907  -15.528  -15.399  -14.957  -14.850
  -14.395  -14.315  -13.948  -13.914  -12.018  -12.008  -11.534  -11.525  -10.973  -10.960
  -10.449  -10.402  -10.023   -9.937   -9.756   -9.530   -9.495   -5.948   -5.944   -5.874
   -5.870   -5.780   -5.775   -5.682   -5.678   -5.613   -5.596   -5.573   -3.269   -3.259
   -1.460   -1.444   -1.268   -1.214   -1.016   -0.921   -0.753   -0.640   -0.534   -0.446
   -0.411    3.981    4.011    4.212    4.314    4.541    4.685    5.149    5.297    5.896
    6.041    6.052    6.062    6.174    6.195    6.353    6.411    6.538    6.664    6.680
