  0.1665  2.07527768E-06
  0.1675  2.03374575E-06
  0.1685  1.99297498E-06
  0.1695  1.95344038E-06
  0.1705  1.91549827E-06
  0.1715  1.87964261E-06
  0.1725  1.84637800E-06
  0.1735  1.81602226E-06
  0.1745  1.78896544E-06
  0.1755  1.76560520E-06
  0.1765  1.74614595E-06
  0.1775  1.73086246E-06
  0.1785  1.71996635E-06
  0.1795  1.71367227E-06
  0.1805  1.71199257E-06
  0.1815  1.71507570E-06
  0.1825  1.72279481E-06
  0.1835  1.73522727E-06
  0.1845  1.75210059E-06
  0.1855  1.77334574E-06
  0.1865  1.79874921E-06
  0.1875  1.82802029E-06
  0.1885  1.86078921E-06
  0.1895  1.89682085E-06
  0.1905  1.93551274E-06
  0.1915  1.97661195E-06
  0.1925  2.01956740E-06
  0.1935  2.06396269E-06
  0.1945  2.10915099E-06
  0.1955  2.15469428E-06
  0.1965  2.19999635E-06
  0.1975  2.24467361E-06
  0.1985  2.28795845E-06
  0.1995  2.32952205E-06
  0.2005  2.36880141E-06
  0.2015  2.40529933E-06
  0.2025  2.43850952E-06
  0.2035  2.46807092E-06
  0.2045  2.49353885E-06
  0.2055  2.51461694E-06
  0.2065  2.53100425E-06
  0.2075  2.54239528E-06
  0.2085  2.54863816E-06
  0.2095  2.54957946E-06
  0.2105  2.54506427E-06
  0.2115  2.53517678E-06
  0.2125  2.51976245E-06
  0.2135  2.49907006E-06
  0.2145  2.47319177E-06
  0.2155  2.44214105E-06
  0.2165  2.40642552E-06
  0.2175  2.36606852E-06
  0.2185  2.32159207E-06
  0.2195  2.27319586E-06
  0.2205  2.22141862E-06
  0.2215  2.16655767E-06
  0.2225  2.10916958E-06
  0.2235  2.04973674E-06
  0.2245  1.98875068E-06
  0.2255  1.92671200E-06
  0.2265  1.86413043E-06
  0.2275  1.80152477E-06
  0.2285  1.73942294E-06
  0.2295  1.67827494E-06
  0.2305  1.61871316E-06
  0.2315  1.56120503E-06
  0.2325  1.50613740E-06
  0.2335  1.45390315E-06
  0.2345  1.40507915E-06
  0.2355  1.35989407E-06
  0.2365  1.31884872E-06
  0.2375  1.28218127E-06
  0.2385  1.25013292E-06
  0.2395  1.22303875E-06
  0.2405  1.20105595E-06
  0.2415  1.18425166E-06
  0.2425  1.17296890E-06
  0.2435  1.16700117E-06
  0.2445  1.16660106E-06
  0.2455  1.17165176E-06
  0.2465  1.18212690E-06
  0.2475  1.19790475E-06
  0.2485  1.21876628E-06
  0.2495  1.24467719E-06
  0.2505  1.27531661E-06
  0.2515  1.31045302E-06
  0.2525  1.34975456E-06
  0.2535  1.39288334E-06
  0.2545  1.43949535E-06
  0.2555  1.48914366E-06
  0.2565  1.54137374E-06
  0.2575  1.59591876E-06
  0.2585  1.65201721E-06
  0.2595  1.70948590E-06
  0.2605  1.76754584E-06
  0.2615  1.82590178E-06
  0.2625  1.88385572E-06
  0.2635  1.94099882E-06
  0.2645  1.99681586E-06
  0.2655  2.05078405E-06
  0.2665  2.10237299E-06
  0.2675  2.15114618E-06
  0.2685  2.19666102E-06
  0.2695  2.23857106E-06
  0.2705  2.27632014E-06
  0.2715  2.30965339E-06
  0.2725  2.33820958E-06
  0.2735  2.36172665E-06
  0.2745  2.38004359E-06
  0.2755  2.39278893E-06
  0.2765  2.40000611E-06
  0.2775  2.40152956E-06
  0.2785  2.39740349E-06
  0.2795  2.38746158E-06
  0.2805  2.37185515E-06
  0.2815  2.35073857E-06
  0.2825  2.32416207E-06
  0.2835  2.29250000E-06
  0.2845  2.25580903E-06
  0.2855  2.21436395E-06
  0.2865  2.16866138E-06
  0.2875  2.11887844E-06
  0.2885  2.06552350E-06
  0.2895  2.00889296E-06
  0.2905  1.94950811E-06
  0.2915  1.88767669E-06
  0.2925  1.82404383E-06
  0.2935  1.75892979E-06
  0.2945  1.69277111E-06
  0.2955  1.62623450E-06
  0.2965  1.55954599E-06
  0.2975  1.49338598E-06
  0.2985  1.42799111E-06
  0.2995  1.36382824E-06
  0.3005  1.30148427E-06
  0.3015  1.24121063E-06
  0.3025  1.18337653E-06
  0.3035  1.12830969E-06
  0.3045  1.07643414E-06
  0.3055  1.02801689E-06
  0.3065  9.83304697E-07
  0.3075  9.42558748E-07
  0.3085  9.06007994E-07
  0.3095  8.73813390E-07
  0.3105  8.46160960E-07
  0.3115  8.23167664E-07
  0.3125  8.04939523E-07
  0.3135  7.91547646E-07
  0.3145  7.83039593E-07
  0.3155  7.79427024E-07
  0.3165  7.80709144E-07
  0.3175  7.86836383E-07
  0.3185  7.97733803E-07
  0.3195  8.13324945E-07
  0.3205  8.33471060E-07
  0.3215  8.58043317E-07
  0.3225  8.86837373E-07
  0.3235  9.19658122E-07
  0.3245  9.56295270E-07
  0.3255  9.96486107E-07
  0.3265  1.03995190E-06
  0.3275  1.08639771E-06
  0.3285  1.13551219E-06
  0.3295  1.18692990E-06
  0.3305  1.24031832E-06
  0.3315  1.29531554E-06
  0.3325  1.35142896E-06
  0.3335  1.40836233E-06
  0.3345  1.46573962E-06
  0.3355  1.52292576E-06
  0.3365  1.57978859E-06
  0.3375  1.63568243E-06
  0.3385  1.69021077E-06
  0.3395  1.74310131E-06
  0.3405  1.79382044E-06
  0.3415  1.84195800E-06
  0.3425  1.88709928E-06
  0.3435  1.92908555E-06
  0.3445  1.96736464E-06
  0.3455  2.00177136E-06
  0.3465  2.03200764E-06
  0.3475  2.05764055E-06
  0.3485  2.07876131E-06
  0.3495  2.09493244E-06
  0.3505  2.10624364E-06
  0.3515  2.11238620E-06
  0.3525  2.11344944E-06
  0.3535  2.10939011E-06
  0.3545  2.10029943E-06
  0.3555  2.08613530E-06
  0.3565  2.06699083E-06
  0.3575  2.04309622E-06
  0.3585  2.01468472E-06
  0.3595  1.98185625E-06
  0.3605  1.94498571E-06
  0.3615  1.90431544E-06
  0.3625  1.85995334E-06
  0.3635  1.81256025E-06
  0.3645  1.76238990E-06
  0.3655  1.70969904E-06
  0.3665  1.65488645E-06
  0.3675  1.59835546E-06
  0.3685  1.54051397E-06
  0.3695  1.48177441E-06
  0.3705  1.42255377E-06
  0.3715  1.36320314E-06
  0.3725  1.30404915E-06
  0.3735  1.24550691E-06
  0.3745  1.18791072E-06
  0.3755  1.13159836E-06
  0.3765  1.07691109E-06
  0.3775  1.02412210E-06
  0.3785  9.73535989E-07
  0.3795  9.25417241E-07
  0.3805  8.79989610E-07
  0.3815  8.37478981E-07
  0.3825  7.98098852E-07
  0.3835  7.62021064E-07
  0.3845  7.29404391E-07
  0.3855  7.00394350E-07
  0.3865  6.75108360E-07
  0.3875  6.53635354E-07
  0.3885  6.36079609E-07
  0.3895  6.22487070E-07
  0.3905  6.12903836E-07
  0.3915  6.07391004E-07
  0.3925  6.05950433E-07
  0.3935  6.08568753E-07
  0.3945  6.15247104E-07
  0.3955  6.25956319E-07
  0.3965  6.40636554E-07
  0.3975  6.59257202E-07
  0.3985  6.81726599E-07
  0.3995  7.07951865E-07
  0.4005  7.37854096E-07
  0.4015  7.71292420E-07
  0.4025  8.08124295E-07
  0.4035  8.48220812E-07
  0.4045  8.91405525E-07
  0.4055  9.37484635E-07
  0.4065  9.86277637E-07
  0.4075  1.03754024E-06
  0.4085  1.09107204E-06
  0.4095  1.14660839E-06
  0.4105  1.20386637E-06
  0.4115  1.26260695E-06
  0.4125  1.32251049E-06
  0.4135  1.38326984E-06
  0.4145  1.44460623E-06
  0.4155  1.50615941E-06
  0.4165  1.56762879E-06
  0.4175  1.62866342E-06
  0.4185  1.68890899E-06
  0.4195  1.74815106E-06
  0.4205  1.80590210E-06
  0.4215  1.86198974E-06
  0.4225  1.91591962E-06
  0.4235  1.96767468E-06
  0.4245  2.01675487E-06
  0.4255  2.06281697E-06
  0.4265  2.10583822E-06
  0.4275  2.14547162E-06
  0.4285  2.18152961E-06
  0.4295  2.21398603E-06
  0.4305  2.24248817E-06
  0.4315  2.26717125E-06
  0.4325  2.28784392E-06
  0.4335  2.30431333E-06
  0.4345  2.31671469E-06
  0.4355  2.32518473E-06
  0.4365  2.32969613E-06
  0.4375  2.33022158E-06
  0.4385  2.32706639E-06
  0.4395  2.32037220E-06
  0.4405  2.31028219E-06
  0.4415  2.29677360E-06
  0.4425  2.28049495E-06
  0.4435  2.26142804E-06
  0.4445  2.23989181E-06
  0.4455  2.21620826E-06
  0.4465  2.19053306E-06
  0.4475  2.16336285E-06
  0.4485  2.13485862E-06
  0.4495  2.10552382E-06
  0.4505  2.07552477E-06
  0.4515  2.04502927E-06
  0.4525  2.01472151E-06
  0.4535  1.98460374E-06
  0.4545  1.95502300E-06
  0.4555  1.92615659E-06
  0.4565  1.89870270E-06
  0.4575  1.87249806E-06
  0.4585  1.84789956E-06
  0.4595  1.82526710E-06
  0.4605  1.80461435E-06
  0.4615  1.78665504E-06
  0.4625  1.77105658E-06
  0.4635  1.75853802E-06
  0.4645  1.74924317E-06
  0.4655  1.74344046E-06
  0.4665  1.74150659E-06
  0.4675  1.74392770E-06
  0.4685  1.75117609E-06
  0.4695  1.76392371E-06
  0.4705  1.78295505E-06
  0.4715  1.80927555E-06
  0.4725  1.84411386E-06
  0.4735  1.88913966E-06
  0.4745  1.94621620E-06
  0.4755  2.01812359E-06
  0.4765  2.10766470E-06
  0.4775  2.21911390E-06
  0.4785  2.35750632E-06
  0.4795  2.52882734E-06
  0.4805  2.74111539E-06
  0.4815  3.00393503E-06
  0.4825  3.32949003E-06
  0.4835  3.73246657E-06
  0.4845  4.23152784E-06
  0.4855  4.84898565E-06
  0.4865  5.61268147E-06
  0.4875  6.55641125E-06
  0.4885  7.72165156E-06
  0.4895  9.15837799E-06
  0.4905  1.09277530E-05
  0.4915  1.31033541E-05
  0.4925  1.57735370E-05
  0.4935  1.90455096E-05
  0.4945  2.30468291E-05
  0.4955  2.79286059E-05
  0.4965  3.38749574E-05
  0.4975  4.10997441E-05
  0.4985  4.98600878E-05
  0.4995  6.04567887E-05
  0.5005  7.32442335E-05
  0.5015  8.86404172E-05
  0.5025  1.07133267E-04
  0.5035  1.29288944E-04
  0.5045  1.55769803E-04
  0.5055  1.87341054E-04
  0.5065  2.24881334E-04
  0.5075  2.69420338E-04
  0.5085  3.22136385E-04
  0.5095  3.84332679E-04
  0.5105  4.57573979E-04
  0.5115  5.43572666E-04
  0.5125  6.44306693E-04
  0.5135  7.61983101E-04
  0.5145  8.99118153E-04
  0.5155  1.05850108E-03
  0.5165  1.24325531E-03
  0.5175  1.45688076E-03
  0.5185  1.70325723E-03
  0.5195  1.98656903E-03
  0.5205  2.31176166E-03
  0.5215  2.68367856E-03
  0.5225  3.10832805E-03
  0.5235  3.59156387E-03
  0.5245  4.14027687E-03
  0.5255  4.76140792E-03
  0.5265  5.46274669E-03
  0.5275  6.25293917E-03
  0.5285  7.14049314E-03
  0.5295  8.13478030E-03
  0.5305  9.24564150E-03
  0.5315  1.04835921E-02
  0.5325  1.18594237E-02
  0.5335  1.33844084E-02
  0.5345  1.50701000E-02
  0.5355  1.69285388E-02
  0.5365  1.89718485E-02
  0.5375  2.12124402E-02
  0.5385  2.36617888E-02
  0.5395  2.63328786E-02
  0.5405  2.92391922E-02
  0.5415  3.23901956E-02
  0.5425  3.57974732E-02
  0.5435  3.94726850E-02
  0.5445  4.34255019E-02
  0.5455  4.76677245E-02
  0.5465  5.22029385E-02
  0.5475  5.70409742E-02
  0.5485  6.21875620E-02
  0.5495  6.76463789E-02
  0.5505  7.34190290E-02
  0.5515  7.95071167E-02
  0.5525  8.59101507E-02
  0.5535  9.26255256E-02
  0.5545  9.96485026E-02
  0.5555  1.06972191E-01
  0.5565  1.14585417E-01
  0.5575  1.22479033E-01
  0.5585  1.30641694E-01
  0.5595  1.39053478E-01
  0.5605  1.47700689E-01
  0.5615  1.56565264E-01
  0.5625  1.65624739E-01
  0.5635  1.74856482E-01
  0.5645  1.84239835E-01
  0.5655  1.93749699E-01
  0.5665  2.03358645E-01
  0.5675  2.13043350E-01
  0.5685  2.22784638E-01
  0.5695  2.32528637E-01
  0.5705  2.42283843E-01
  0.5715  2.52028468E-01
  0.5725  2.61697148E-01
  0.5735  2.71311063E-01
  0.5745  2.80826184E-01
  0.5755  2.90220000E-01
  0.5765  2.99491717E-01
  0.5775  3.08640536E-01
  0.5785  3.17621783E-01
  0.5795  3.26434433E-01
  0.5805  3.35077463E-01
  0.5815  3.43571901E-01
  0.5825  3.51872655E-01
  0.5835  3.60022846E-01
  0.5845  3.68021564E-01
  0.5855  3.75845693E-01
  0.5865  3.83560938E-01
  0.5875  3.91122055E-01
  0.5885  3.98595091E-01
  0.5895  4.05979477E-01
  0.5905  4.13274643E-01
  0.5915  4.20547320E-01
  0.5925  4.27774809E-01
  0.5935  4.35024295E-01
  0.5945  4.42273230E-01
  0.5955  4.49566671E-01
  0.5965  4.56927354E-01
  0.5975  4.64378165E-01
  0.5985  4.71919448E-01
  0.5995  4.79597014E-01
  0.6005  4.87411434E-01
  0.6015  4.95363276E-01
  0.6025  5.03453109E-01
  0.6035  5.11727278E-01
  0.6045  5.20140727E-01
  0.6055  5.28716989E-01
  0.6065  5.37456747E-01
  0.6075  5.46314604E-01
  0.6085  5.55314093E-01
  0.6095  5.64432667E-01
  0.6105  5.73624475E-01
  0.6115  5.82889744E-01
  0.6125  5.92182243E-01
  0.6135  6.01478705E-01
  0.6145  6.10755712E-01
  0.6155  6.19966350E-01
  0.6165  6.29063402E-01
  0.6175  6.37999347E-01
  0.6185  6.46749818E-01
  0.6195  6.55290298E-01
  0.6205  6.63525517E-01
  0.6215  6.71453884E-01
  0.6225  6.79026587E-01
  0.6235  6.86194515E-01
  0.6245  6.92908249E-01
  0.6255  6.99165516E-01
  0.6265  7.04868998E-01
  0.6275  7.10063561E-01
  0.6285  7.14651358E-01
  0.6295  7.18629432E-01
  0.6305  7.21970911E-01
  0.6315  7.24696674E-01
  0.6325  7.26731799E-01
  0.6335  7.28097013E-01
  0.6345  7.28765066E-01
  0.6355  7.28756760E-01
  0.6365  7.28068910E-01
  0.6375  7.26698330E-01
  0.6385  7.24641834E-01
  0.6395  7.21944742E-01
  0.6405  7.18604098E-01
  0.6415  7.14665599E-01
  0.6425  7.10102150E-01
  0.6435  7.04984120E-01
  0.6445  6.99333449E-01
  0.6455  6.93172228E-01
  0.6465  6.86522701E-01
  0.6475  6.79456375E-01
  0.6485  6.71971431E-01
  0.6495  6.64139944E-01
  0.6505  6.55985107E-01
  0.6515  6.47530263E-01
  0.6525  6.38848398E-01
  0.6535  6.29938602E-01
  0.6545  6.20874432E-01
  0.6555  6.11680178E-01
  0.6565  6.02380283E-01
  0.6575  5.93024278E-01
  0.6585  5.83637023E-01
  0.6595  5.74268540E-01
  0.6605  5.64944108E-01
  0.6615  5.55664067E-01
  0.6625  5.46504135E-01
  0.6635  5.37464996E-01
  0.6645  5.28572532E-01
  0.6655  5.19852780E-01
  0.6665  5.11331926E-01
  0.6675  5.03010996E-01
  0.6685  4.94941718E-01
  0.6695  4.87074563E-01
  0.6705  4.79486841E-01
  0.6715  4.72179918E-01
  0.6725  4.65129654E-01
  0.6735  4.58362843E-01
  0.6745  4.51880850E-01
  0.6755  4.45685042E-01
  0.6765  4.39776782E-01
  0.6775  4.34157437E-01
  0.6785  4.28828372E-01
  0.6795  4.23765182E-01
  0.6805  4.18994926E-01
  0.6815  4.14467278E-01
  0.6825  4.10183376E-01
  0.6835  4.06144357E-01
  0.6845  4.02325399E-01
  0.6855  3.98701529E-01
  0.6865  3.95273656E-01
  0.6875  3.92016617E-01
  0.6885  3.88905098E-01
  0.6895  3.85913631E-01
  0.6905  3.83016597E-01
  0.6915  3.80214453E-01
  0.6925  3.77481389E-01
  0.6935  3.74765146E-01
  0.6945  3.72092175E-01
  0.6955  3.69383573E-01
  0.6965  3.66665642E-01
  0.6975  3.63911928E-01
  0.6985  3.61095827E-01
  0.6995  3.58190583E-01
  0.7005  3.55195855E-01
  0.7015  3.52084695E-01
  0.7025  3.48856651E-01
  0.7035  3.45511265E-01
  0.7045  3.42021366E-01
  0.7055  3.38413139E-01
  0.7065  3.34686131E-01
  0.7075  3.30813054E-01
  0.7085  3.26793339E-01
  0.7095  3.22680233E-01
  0.7105  3.18446448E-01
  0.7115  3.14118515E-01
  0.7125  3.09723112E-01
  0.7135  3.05232953E-01
  0.7145  3.00701892E-01
  0.7155  2.96156950E-01
  0.7165  2.91625301E-01
  0.7175  2.87079847E-01
  0.7185  2.82575087E-01
  0.7195  2.78165823E-01
  0.7205  2.73825184E-01
  0.7215  2.69589085E-01
  0.7225  2.65499115E-01
  0.7235  2.61569654E-01
  0.7245  2.57820653E-01
  0.7255  2.54272169E-01
  0.7265  2.50947119E-01
  0.7275  2.47854748E-01
  0.7285  2.45015397E-01
  0.7295  2.42438447E-01
  0.7305  2.40136095E-01
  0.7315  2.38115049E-01
  0.7325  2.36376494E-01
  0.7335  2.34924393E-01
  0.7345  2.33754371E-01
  0.7355  2.32864810E-01
  0.7365  2.32248491E-01
  0.7375  2.31892555E-01
  0.7385  2.31784068E-01
  0.7395  2.31910019E-01
  0.7405  2.32248898E-01
  0.7415  2.32779072E-01
  0.7425  2.33481603E-01
  0.7435  2.34331808E-01
  0.7445  2.35299218E-01
  0.7455  2.36358855E-01
  0.7465  2.37482771E-01
  0.7475  2.38637198E-01
  0.7485  2.39799541E-01
  0.7495  2.40932868E-01
  0.7505  2.42014286E-01
  0.7515  2.43009376E-01
  0.7525  2.43892101E-01
  0.7535  2.44636287E-01
  0.7545  2.45215623E-01
  0.7555  2.45606528E-01
  0.7565  2.45788167E-01
  0.7575  2.45742473E-01
  0.7585  2.45451287E-01
  0.7595  2.44899240E-01
  0.7605  2.44079539E-01
  0.7615  2.42982473E-01
  0.7625  2.41601179E-01
  0.7635  2.39934553E-01
  0.7645  2.37984389E-01
  0.7655  2.35758307E-01
  0.7665  2.33258153E-01
  0.7675  2.30500348E-01
  0.7685  2.27495569E-01
  0.7695  2.24260394E-01
  0.7705  2.20814414E-01
  0.7715  2.17180250E-01
  0.7725  2.13380648E-01
  0.7735  2.09444338E-01
  0.7745  2.05394330E-01
  0.7755  2.01262578E-01
  0.7765  1.97081202E-01
  0.7775  1.92879543E-01
  0.7785  1.88690042E-01
  0.7795  1.84548266E-01
  0.7805  1.80481084E-01
  0.7815  1.76527355E-01
  0.7825  1.72714266E-01
  0.7835  1.69078054E-01
  0.7845  1.65643239E-01
  0.7855  1.62440419E-01
  0.7865  1.59497359E-01
  0.7875  1.56838978E-01
  0.7885  1.54490313E-01
  0.7895  1.52467542E-01
  0.7905  1.50792914E-01
  0.7915  1.49479777E-01
  0.7925  1.48541542E-01
  0.7935  1.47988672E-01
  0.7945  1.47822633E-01
  0.7955  1.48053945E-01
  0.7965  1.48675047E-01
  0.7975  1.49687406E-01
  0.7985  1.51080377E-01
  0.7995  1.52846287E-01
  0.8005  1.54971342E-01
  0.8015  1.57435597E-01
  0.8025  1.60225086E-01
  0.8035  1.63310530E-01
  0.8045  1.66671652E-01
  0.8055  1.70275851E-01
  0.8065  1.74096474E-01
  0.8075  1.78100607E-01
  0.8085  1.82249039E-01
  0.8095  1.86514639E-01
  0.8105  1.90851697E-01
  0.8115  1.95229665E-01
  0.8125  1.99605518E-01
  0.8135  2.03945271E-01
  0.8145  2.08211686E-01
  0.8155  2.12364249E-01
  0.8165  2.16365347E-01
  0.8175  2.20186484E-01
  0.8185  2.23792819E-01
  0.8195  2.27155563E-01
  0.8205  2.30239564E-01
  0.8215  2.33028198E-01
  0.8225  2.35492286E-01
  0.8235  2.37618130E-01
  0.8245  2.39385717E-01
  0.8255  2.40784336E-01
  0.8265  2.41806362E-01
  0.8275  2.42447282E-01
  0.8285  2.42699422E-01
  0.8295  2.42573956E-01
  0.8305  2.42072668E-01
  0.8315  2.41203664E-01
  0.8325  2.39981411E-01
  0.8335  2.38423613E-01
  0.8345  2.36548064E-01
  0.8355  2.34375818E-01
  0.8365  2.31934381E-01
  0.8375  2.29248217E-01
  0.8385  2.26345095E-01
  0.8395  2.23259285E-01
  0.8405  2.20022038E-01
  0.8415  2.16661564E-01
  0.8425  2.13215796E-01
  0.8435  2.09719650E-01
  0.8445  2.06201803E-01
  0.8455  2.02700689E-01
  0.8465  1.99245292E-01
  0.8475  1.95874376E-01
  0.8485  1.92610795E-01
  0.8495  1.89490399E-01
  0.8505  1.86536302E-01
  0.8515  1.83778181E-01
  0.8525  1.81239386E-01
  0.8535  1.78943371E-01
  0.8545  1.76907216E-01
  0.8555  1.75148076E-01
  0.8565  1.73683183E-01
  0.8575  1.72523340E-01
  0.8585  1.71676140E-01
  0.8595  1.71149205E-01
  0.8605  1.70946925E-01
  0.8615  1.71073705E-01
  0.8625  1.71520882E-01
  0.8635  1.72286294E-01
  0.8645  1.73367769E-01
  0.8655  1.74749984E-01
  0.8665  1.76424118E-01
  0.8675  1.78371432E-01
  0.8685  1.80582976E-01
  0.8695  1.83033268E-01
  0.8705  1.85703310E-01
  0.8715  1.88574008E-01
  0.8725  1.91616253E-01
  0.8735  1.94804112E-01
  0.8745  1.98118164E-01
  0.8755  2.01522293E-01
  0.8765  2.04993517E-01
  0.8775  2.08502087E-01
  0.8785  2.12014789E-01
  0.8795  2.15508263E-01
  0.8805  2.18945685E-01
  0.8815  2.22306781E-01
  0.8825  2.25561144E-01
  0.8835  2.28678231E-01
  0.8845  2.31637426E-01
  0.8855  2.34414663E-01
  0.8865  2.36982408E-01
  0.8875  2.39326471E-01
  0.8885  2.41422489E-01
  0.8895  2.43259489E-01
  0.8905  2.44819697E-01
  0.8915  2.46095407E-01
  0.8925  2.47075498E-01
  0.8935  2.47755579E-01
  0.8945  2.48134638E-01
  0.8955  2.48208266E-01
  0.8965  2.47978839E-01
  0.8975  2.47452152E-01
  0.8985  2.46637439E-01
  0.8995  2.45540565E-01
  0.9005  2.44177674E-01
  0.9015  2.42558147E-01
  0.9025  2.40701678E-01
  0.9035  2.38628053E-01
  0.9045  2.36350287E-01
  0.9055  2.33895195E-01
  0.9065  2.31279396E-01
  0.9075  2.28526472E-01
  0.9085  2.25663552E-01
  0.9095  2.22710992E-01
  0.9105  2.19689238E-01
  0.9115  2.16625740E-01
  0.9125  2.13541147E-01
  0.9135  2.10459666E-01
  0.9145  2.07402141E-01
  0.9155  2.04389506E-01
  0.9165  2.01439311E-01
  0.9175  1.98572662E-01
  0.9185  1.95803787E-01
  0.9195  1.93150465E-01
  0.9205  1.90630549E-01
  0.9215  1.88251484E-01
  0.9225  1.86024243E-01
  0.9235  1.83963347E-01
  0.9245  1.82072861E-01
  0.9255  1.80363883E-01
  0.9265  1.78837017E-01
  0.9275  1.77496382E-01
  0.9285  1.76349637E-01
  0.9295  1.75390367E-01
  0.9305  1.74626246E-01
  0.9315  1.74050844E-01
  0.9325  1.73661240E-01
