 &plot nbnd=  48, nks=    31 /
    5.110    5.267    5.372    5.686    5.744    6.062    6.155    6.575
            0.166667  0.000000  0.000000
  -20.493  -20.043  -19.338  -18.388  -17.233  -16.025  -13.782  -12.281  -10.628   -9.651
   -9.366   -8.850   -8.617   -8.459   -7.951   -7.739   -7.552   -7.164   -6.801   -6.614
   -6.130   -6.064   -5.701   -4.938   -3.826    0.417    1.718    1.974    2.367    2.534
    3.096    3.100    3.366    3.901    3.942    4.058    4.146    4.268    4.780    5.080
    5.237    5.393    5.483    5.562    5.866    6.188    6.226    6.539
            0.183333  0.000000  0.000000
  -20.390  -19.941  -19.236  -18.288  -17.136  -15.933  -13.709  -12.228  -10.632   -9.939
   -9.617   -8.968   -8.875   -8.337   -7.937   -7.830   -7.749   -7.045   -6.920   -6.882
   -6.165   -6.014   -5.858   -4.821   -3.705    0.352    1.653    2.097    2.505    2.663
    3.096    3.207    3.502    3.971    4.043    4.193    4.235    4.397    4.864    5.217
    5.376    5.446    5.532    5.603    5.998    6.305    6.330    6.430
            0.200000  0.000000  0.000000
  -20.278  -19.828  -19.125  -18.179  -17.030  -15.831  -13.634  -12.179  -10.675  -10.216
   -9.886   -9.123   -9.114   -8.203   -8.085   -7.997   -7.698   -7.168   -6.998   -6.916
   -6.265   -6.028   -5.887   -4.695   -3.573    0.272    1.571    2.231    2.657    2.802
    3.052    3.324    3.652    4.051    4.137    4.341    4.362    4.539    4.905    5.367
    5.381    5.527    5.684    5.730    6.141    6.250    6.402    6.481
            0.216667  0.000000  0.000000
  -20.155  -19.707  -19.005  -18.060  -16.915  -15.722  -13.559  -12.142  -10.793  -10.459
  -10.154   -9.333   -9.315   -8.276   -8.175   -8.059   -7.556   -7.464   -7.053   -6.776
   -6.369   -6.210   -5.750   -4.559   -3.430    0.176    1.470    2.376    2.823    2.950
    2.960    3.453    3.814    4.155    4.196    4.502    4.515    4.693    4.884    5.417
    5.529    5.682    5.848    5.865    6.029    6.293    6.514    6.644
            0.233333  0.000000  0.000000
  -20.024  -19.576  -18.875  -17.933  -16.792  -15.604  -13.489  -12.128  -11.001  -10.665
  -10.403   -9.588   -9.459   -8.572   -8.225   -7.904   -7.762   -7.403   -7.096   -6.626
   -6.479   -6.402   -5.605   -4.415   -3.277    0.064    1.349    2.530    2.826    3.002
    3.105    3.594    3.988    4.168    4.286    4.675    4.686    4.860    4.878    5.528
    5.697    5.704    5.927    6.005    6.025    6.452    6.643    6.723
            0.250000  0.000000  0.000000
  -19.882  -19.435  -18.736  -17.796  -16.660  -15.477  -13.433  -12.154  -11.248  -10.879
  -10.614   -9.869   -9.541   -8.873   -8.276   -8.031   -7.738   -7.239   -7.134   -6.604
   -6.597   -6.467   -5.450   -4.263   -3.115   -0.067    1.208    2.656    2.694    3.195
    3.265    3.750    4.026    4.175    4.437    4.860    4.872    4.955    5.040    5.440
    5.670    5.890    6.093    6.148    6.214    6.406    6.611    6.791
            0.266667  0.000000  0.000000
  -19.731  -19.285  -18.587  -17.651  -16.519  -15.342  -13.400  -12.238  -11.492  -11.121
  -10.771  -10.160   -9.588   -9.159   -8.465   -8.146   -7.561   -7.172   -7.066   -6.814
   -6.722   -6.298   -5.288   -4.103   -2.944   -0.214    1.050    2.458    2.867    3.401
    3.428    3.806    3.921    4.373    4.590    5.056    5.064    5.098    5.170    5.233
    5.772    6.087    6.139    6.286    6.295    6.413    6.760    6.920
            0.283333  0.000000  0.000000
  -19.571  -19.126  -18.430  -17.497  -16.370  -15.199  -13.407  -12.390  -11.712  -11.375
  -10.880  -10.436   -9.693   -9.349   -8.757   -8.148   -7.375   -7.212   -7.032   -6.883
   -6.855   -6.121   -5.118   -3.939   -2.765   -0.378    0.876    2.238    3.048    3.545
    3.593    3.620    4.111    4.584    4.629    4.992    5.264    5.279    5.294    5.439
    5.598    6.160    6.290    6.408    6.513    6.616    6.882    6.909
            0.300000  0.000000  0.000000
  -19.402  -18.957  -18.263  -17.334  -16.214  -15.049  -13.472  -12.601  -11.918  -11.596
  -11.016  -10.622   -9.941   -9.372   -9.064   -8.126   -7.268   -7.242   -7.178   -6.995
   -6.690   -5.936   -4.943   -3.771   -2.580   -0.556    0.690    2.001    3.237    3.260
    3.760    3.853    4.318    4.387    4.805    5.120    5.267    5.482    5.486    5.521
    5.657    6.346    6.451    6.539    6.745    6.785    6.969    6.986
            0.316667  0.000000  0.000000
  -19.223  -18.780  -18.088  -17.163  -16.051  -14.891  -13.603  -12.852  -12.160  -11.717
  -11.259  -10.653  -10.242   -9.375   -9.323   -8.097   -7.487   -7.299   -7.142   -6.971
   -6.489   -5.744   -4.763   -3.604   -2.391   -0.744    0.496    1.753    2.961    3.433
    3.929    4.066    4.100    4.544    4.911    5.036    5.336    5.709    5.712    5.762
    5.889    6.497    6.569    6.752    6.822    6.991    7.108    7.162
            0.333333  0.000000  0.000000
  -19.035  -18.593  -17.904  -16.984  -15.883  -14.727  -13.791  -13.126  -12.443  -11.730
  -11.556  -10.597  -10.554   -9.683   -9.248   -8.065   -7.721   -7.351   -7.296   -6.756
   -6.280   -5.545   -4.582   -3.443   -2.203   -0.939    0.304    1.498    2.655    3.634
    3.728    4.100    4.359    4.548    4.786    5.275    5.580    5.939    5.956    6.015
    6.133    6.526    6.756    6.812    6.981    7.249    7.300    7.398
            0.350000  0.000000  0.000000
  -18.838  -18.398  -17.712  -16.798  -15.712  -14.561  -14.017  -13.407  -12.745  -11.866
  -11.673  -10.867  -10.502   -9.987   -9.160   -8.034   -7.957   -7.454   -7.408   -6.531
   -6.062   -5.342   -4.401   -3.294   -2.020   -1.132    0.123    1.245    2.346    3.385
    3.840    4.182    4.274    4.632    5.045    5.520    5.842    6.164    6.216    6.280
    6.386    6.584    6.655    7.069    7.209    7.520    7.527    7.655
            0.366667  0.000000  0.000000
  -18.633  -18.194  -17.511  -16.606  -15.544  -14.402  -14.259  -13.677  -13.051  -12.179
  -11.577  -11.171  -10.408  -10.265   -9.064   -8.196   -8.007   -7.613   -7.471   -6.298
   -5.839   -5.136   -4.226   -3.172   -1.855   -1.312   -0.031    0.998    2.039    3.041
    3.817    4.049    4.451    4.918    5.320    5.765    6.120    6.360    6.491    6.521
    6.558    6.672    6.708    7.341    7.380    7.681    7.788    7.803
            0.383333  0.000000  0.000000
  -18.419  -17.982  -17.304  -16.410  -15.399  -14.487  -14.307  -13.875  -13.356  -12.490
  -11.549  -11.374  -10.607  -10.230   -8.963   -8.436   -7.994   -7.765   -7.540   -6.057
   -5.609   -4.929   -4.062   -3.094   -1.722   -1.463   -0.136    0.767    1.738    2.701
    3.454    4.259    4.631    5.217    5.607    6.000    6.414    6.419    6.523    6.780
    6.846    6.916    6.943    7.296    7.625    7.814    8.061    8.064
            0.400000  0.000000  0.000000
  -18.196  -17.761  -17.089  -16.213  -15.330  -14.642  -14.420  -13.849  -13.653  -12.794
  -11.813  -11.258  -10.896  -10.088   -8.859   -8.676   -8.045   -7.860   -7.614   -5.809
   -5.375   -4.725   -3.918   -3.082   -1.641   -1.568   -0.165    0.563    1.448    2.366
    3.094    4.469    4.813    5.529    5.901    6.212    6.327    6.686    6.721    7.082
    7.105    7.144    7.179    7.226    7.920    8.065    8.078    8.356
            0.416667  0.000000  0.000000
  -17.965  -17.533  -16.869  -16.025  -15.421  -14.645  -14.642  -13.933  -13.689  -13.089
  -12.106  -11.182  -11.091   -9.934   -8.917   -8.750   -8.186   -7.870   -7.693   -5.554
   -5.139   -4.529   -3.805   -3.151   -1.620   -1.614   -0.105    0.398    1.175    2.039
    2.740    4.678    4.995    5.851    6.134    6.326    6.391    6.767    7.033    7.040
    7.397    7.451    7.469    7.494    7.953    8.226    8.342    8.533
            0.433333  0.000000  0.000000
  -17.726  -17.298  -16.645  -15.868  -15.634  -14.855  -14.561  -14.156  -13.540  -13.330
  -12.397  -11.464  -10.907   -9.773   -9.155   -8.644   -8.356   -7.858   -7.776   -5.294
   -4.902   -4.346   -3.737   -3.293   -1.634   -1.626    0.035    0.291    0.929    1.724
    2.392    4.886    5.170    6.133    6.179    6.503    6.593    6.661    7.241    7.372
    7.575    7.724    7.767    7.778    7.966    8.539    8.632    8.700
            0.450000  0.000000  0.000000
  -17.480  -17.057  -16.423  -15.890  -15.801  -14.972  -14.632  -14.160  -13.706  -13.229
  -12.680  -11.739  -10.712   -9.605   -9.391   -8.538   -8.534   -7.863   -7.844   -5.029
   -4.669   -4.184   -3.725   -3.488   -1.645   -1.636    0.225    0.254    0.725    1.425
    2.051    5.091    5.328    6.108    6.310    6.574    6.756    6.915    7.415    7.515
    7.713    8.061    8.087    8.096    8.227    8.609    8.858    8.869
            0.466667  0.000000  0.000000
  -17.227  -16.810  -16.216  -16.154  -15.886  -14.932  -14.836  -13.982  -13.966  -13.011
  -12.955  -12.008  -10.508   -9.624   -9.433   -8.714   -8.438   -7.950   -7.833   -4.762
   -4.443   -4.056   -3.776   -3.717   -1.654   -1.644    0.291    0.390    0.632    1.150
    1.721    5.294    5.453    6.113    6.123    6.891    6.928    7.117    7.373    7.785
    8.059    8.351    8.405    8.411    8.442    8.513    8.562    8.877
            0.483333  0.000000  0.000000
  -16.967  -16.562  -16.432  -16.078  -16.035  -15.020  -14.786  -14.208  -13.764  -13.214
  -12.778  -12.267  -10.296   -9.853   -9.258   -8.894   -8.352   -8.027   -7.826   -4.494
   -4.231   -3.973   -3.965   -3.885   -1.656   -1.652    0.371    0.384    0.806    0.918
    1.405    5.495    5.529    5.920    6.144    7.016    7.017    7.291    7.689    7.958
    8.064    8.381    8.399    8.445    8.727    8.743    8.781    8.814
            0.500000  0.000000  0.000000
  -16.707  -16.696  -16.338  -16.289  -15.960  -15.100  -14.675  -14.344  -13.602  -13.389
  -12.579  -12.475  -10.086  -10.068   -9.105   -9.048   -8.311   -8.065   -7.823   -4.232
   -4.223   -4.049   -4.033   -3.942   -1.662   -1.650    0.342    0.456    0.800    1.023
    1.163    5.553    5.654    5.759    6.164    6.961    7.067    7.661    7.686    7.982
    8.015    8.113    8.456    8.634    8.854    8.872    8.914    8.965
